 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11224318;"7 Vírgenes";"";"0";"0";"";"";"2021-02-24 00:00:00.0";"2021-02-24 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=82017ca1f2ea4710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11312700;"A batallas de amor, campo de plumas";"";"1";"0";"";"";"2021-02-25 00:00:00.0";"2021-02-25 23:59:00.0";"19:00";"Monólogo, a cargo de Andrea Ortúzar Sesión de cuentos dirigidos a público adulto.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3db5ae907c347710VgnVCM1000001d4a900aRCRD";"Actividades  Centro Sociocultural Valverde (Fuencarral - El Pardo). Noviembre 2020";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=add7f3d685c54510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valverde (Fuencarral - El Pardo)";"1";"PLAZA";"ISLAS AZORES";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441699";"4482933";"40.49504564211655";"-3.6880070256093758";"/contenido/actividades/TeatroPerformance/ComediaMonologo";"";
11203871;"A nosotros nos daba igual";" ";"0";"1";"M,X,J,V,S,D";"";"2021-06-23 00:00:00.0";"2021-07-04 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=becc8d9025e53710VgnVCM1000001d4a900aRCRD";"A nosotros nos daba igual";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=13dc8d9025e53710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4582ee06ea5ee310VgnVCM2000000c205a0aRCRD";"Naves Español en Matadero";"1";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440825";"4471546";"40.39241374953321";"-3.697247685884226";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11224193;"A nublo";"";"0";"1";"L,M,X,J,V,S,D";"";"2021-06-17 00:00:00.0";"2021-06-19 23:59:00.0";"";"A las 19 horas y 20 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a5d7ca1f2ea4710VgnVCM1000001d4a900aRCRD";"A nublo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=006d7ca1f2ea4710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11308840;"A todo trapo";"";"1";"0";"";"";"2021-02-12 00:00:00.0";"2021-02-12 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a9f3a1af2e37710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"1";"CALLE";"BOLTA&amp;Ntilde;A";"27";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448023";"4477305";"40.44477474902185";"-3.6129105844633775";"/contenido/actividades/Musica/RockPop";"";
11218942;"Acciones sencillas";"";"0";"1";"L,M,X,J,V,S,D";"";"2021-06-03 00:00:00.0";"2021-06-06 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7904ae370dc64710VgnVCM1000001d4a900aRCRD";"«Acciones sencillas»";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd04ae370dc64710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11224349;"Al primo soffio di vento";"";"0";"0";"";"";"2021-05-12 00:00:00.0";"2021-05-12 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30127ca1f2ea4710VgnVCM1000001d4a900aRCRD";"Al primo soffio di vento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07127ca1f2ea4710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"1";"CALLE";"CONDE DUQUE";"11";"CENTRO";"UNIVERSIDAD";"28015";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11223035;"Alegría";"";"0";"1";"M,X,J,V,S,D";"";"2020-09-24 00:00:00.0";"2021-07-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=606131cecb794710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/Exposiciones";"";
11203838;"ALEGRÍA STATION";"20?";"0";"1";"M,X,J,V,S,D";"";"2021-02-16 00:00:00.0";"2021-03-21 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aadb8d9025e53710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11230042;"Alfabetización informacional. Unidad 2: Sistema Operativo Windows10";"";"1";"1";"L,M,X,J";"";"2021-01-19 00:00:00.0";"2021-02-01 23:59:00.0";"";"La alfabetización informacional trata de dar a conocer los principales conceptos sobre el uso de las tecnologías de la información y la comunicación.   Los talleres se irán publicando en las fechas señaladas, a través del canal de Youtube de Bibliotecas Públicas y no es necesaria inscripción previa. Se podrá acceder a ellos, en cualquier momento después de su publicación, a través del enlace insertado en la relación de contenidos.  Esta unidad está compuesta por 8 clases, en las que se tratarán los siguientes contenidos:     Unidad 2. Sistema Operativo Windows 10       19 enero Sistemas Operativos. Windows. Iniciar el ordenador. Escritorio de Windows. Ventanas.    20 enero  Accesorios de Windows. Barra de tareas. Volumen del sistema. Cuadros de diálogos.   21 enero  Ratón. Teclado. Aplicaciones para practicar el teclado y el ratón.   25 enero  Personalización del sistema.    26 enero  Configuración de Windows. Panel de control.   27 enero  Explorador de Windows. Crear, renombrar, seleccionar, copiar, mover y eliminar archivos y carpetas. Dispositivos de almacenamiento. Comprimir y descomprimir archivos y carpetas.    28 enero  Herramientas del sistema.    1 febrero  Administración del sistema.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fef0c13955b4710VgnVCM2000001f4a900aRCRD";"Alfabetización informacional: informática básica para adultos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bbd0c13955b4710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
11230047;"Alfabetización informacional. Unidad 3: Procesamiento de información con herramientas ofimáticas.";"";"1";"1";"L,M,X,J,V";"19/2/2021;";"2021-02-02 00:00:00.0";"2021-02-25 23:59:00.0";"";"La alfabetización informacional trata de dar a conocer los principales conceptos sobre el uso de las tecnologías de la información y la comunicación. Los talleres se irán publicando en las fechas señaladas, a través del canal de Youtube de Bibliotecas Públicas y no es necesaria inscripción previa. Se podrá acceder a ellos, en cualquier momento después de su publicación, a través del enlace insertado en la relación de contenidos. Esta unidad está compuesta por 17 clases, en las que se tratarán los siguientes contenidos:      Unidad 3. Procesamiento de información con herramientas ofimáticas       2 febrero  Introducción al procesador de texto Microsoft Word    3 febrero  Ortografía y gramática. Aplicar formato al documento, búsqueda y reemplazar    4 febrero  Estilos, borrar formato, crear, modificar y borrar estilos, combinar correspondencia.    5 febrero  Diseño de página. Orientación, márgenes, tamaño, saltos de página, numeración, encabezado y pie de página    8 febrero  Insertar y dibujar tablas, insertar filas y columnas, combinar, aplicar estilos, alineación, propiedades de tablas    9 febrero  Insertar imágenes y gráficos (en línea y desde ordenador). Recortar, ajustes, efectos, bordes, organización, tamaño. Creación de   gráficos a partir de una tabla.   10 febrero  Organigramas y diagramas. Impresión de documentos   11 febrero  Microsoft Excel, características generales. Acceder y salir del Excel, ambiente de trabajo en Excel. Crear, guardar, abrir y cerrar un   libro. Renombrar y aplicar colores a las hojas. Celdas, filas, columnas y celda activa   12 febrero   Aplicar formato de celdas. Corrección de ortografía. Buscar y Reemplazar. Tablas en excel, tablas dinámicas. Referencias   15 febrero   Rangos, tipos de rangos, operaciones con rangos: mover, copiar y borrar el contenido de un rango   16 febrero   Cración de gráficos a partir de una tabla   17 febrero   Ordenar, filtrar y validar datos. Fórmulas y Funciones para cálculos matemáticos y estadísticos. Impresión   18 febrero   Power Point, características generales. Acceder y salir del PowerPoint, ambiente de trabajo. Crear, guardar, abrir y cerrar una   presentación. Teclas rápidas. Vistas presentación. Agregar, eliminar, añadir textos e hipervínculos y aplicar formato diapositivas   22 febrero   Insertar imágenes: capturas, en línea y desde el ordenador. Formas, gráficos, agrupar, reagrupar y desagrupar   23 febrero   Aplicar animaciones y transiciones.   24 febrero   Insertar audio y video a una presentación. Creación de tablas para presentación.   25 febrero   Realizar presentación de diapositivas. Agregar notas del orador. Impresión";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=43e00c13955b4710VgnVCM2000001f4a900aRCRD";"Alfabetización informacional: informática básica para adultos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bbd0c13955b4710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
11230046;"Alfabetización informacional. Unidad 4: Intercambio y búsqueda de información a través de internet.";"";"1";"1";"L,M,X,J,V";"";"2021-03-01 00:00:00.0";"2021-03-15 23:59:00.0";"";"La alfabetización informacional trata de dar a conocer los principales conceptos sobre el uso de las tecnologías de la información y la comunicación.  Los talleres se irán publicando en las fechas señaladas, a través del canal de Youtube de Bibliotecas Públicas y no es necesaria inscripción previa. Se podrá acceder a ellos, en cualquier momento después de su publicación, a través del enlace insertado en la relación de contenidos. Esta unidad está compuesta por 11 clases, en las que se tratarán los siguientes contenidos:    Unidad 4. Intercambio y búsqueda de información en Internet     1 marzo Introducción a Internet, origen y evolución. Características, navegadores, buscadores, direcciones y dominios. Principales servicios de Internet   2 marzo Navegadores de Internet: Google Chrome, Mozilla Firefox, Microsoft Edge. Entorno, extensiones, configuración y marcadores   3 marzo Seguridad en Internet: Antivirus. Navegación segura para adultos y padres. Buscadores en Internet. Google Drive, Contactos, Calendar, Traductor de Google    4 marzo  Correo electrónico: crear, redactar, borradores, adjuntar archivos. Wetranfer. Gestores de descarga   5 marzo  Google Maps   8 marzo  Espacios culturales de Internet: visitas virtuales   9 marzo  Bibliotecas digitales. Webs con información histórica de Madrid. Uso del catálogo único de Bibliotecas Municipales de Madrid, uso de catálogo del Archivo de la Villa y de los museos en CERES   10 marzo  Gestiones a través de Internet: sacar citas, reservas, servicios de Ayuntamientos, movilidad, transporte, servicios sociales y salud    11 marzo  Búsqueda activa de empleo a través de Internet    12 marzo  Cultura, ocio y deporte a través de Internet: noticias, radio, YouTube, audio libros, pasatiempos y diversión, cultura, teatros, buscar descuentos   15 marzo Redes Sociales (Facebook, Twitter, Lindedin), blogs, foros y mensajería instantánea (Whatsapp y Telegram)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=02c00c13955b4710VgnVCM2000001f4a900aRCRD";"Alfabetización informacional: informática básica para adultos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bbd0c13955b4710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
11230045;"Alfabetización informacional. Unidad 5: Comunicación y configuración desde el movil.";"";"1";"1";"L,M,X,J";"1/4/2021;2/4/2021;29/3/2021;30/3/2021;31/3/2021;";"2021-03-16 00:00:00.0";"2021-04-08 23:59:00.0";"";"La alfabetización informacional trata de dar a conocer los principales conceptos sobre el uso de las tecnologías de la información y la comunicación. Los talleres se irán publicando en las fechas señaladas, a través del canal de Youtube de Bibliotecas Públicas y no es necesaria inscripción previa. Se podrá acceder a ellos, en cualquier momento después de su publicación, a través del enlace insertado en la relación de contenidos. Esta unidad está compuesta de 11 clases, en las que se tratarán los siguientes contenidos:    Unidad 5. Comunicación y configuración desde el móvil     16 marzo Dispositivo móvil (teléfonos inteligentes), características fundamentales, tarjetas, encendido, acceso, actualizaciones, contactos, tarjeta de memoria.   17 marzo Copia de seguridad de nuestros datos en el ordenador y copia de seguridad de fotos en la Nube   18 marzo Descargar, instalar y actualizar aplicaciones. Explorador de archivos. Crear, copiar, mover y eliminar archivos y carpetas   22 marzo  Cámara, grabadora de sonidos, bloquear contacto, lector códigos QR   23 marzo  Aplicación reloj. Tiempo meteorológico y noticias con nuestro Smartphone. Asistente de Google   24 marzo  Configuración del teléfono: conexiones (datos WiFi, Bluetooth), pantalla principal y fondos, sonidos, notificaciones, aplicaciones   25 marzo  Configuración del teléfono: batería, almacenamiento, seguridad, cuentas, restablecer de fábrica   5 abril  Aplicaciones de Google. Google Chrome, Google Calendar, Google Keep, Gmail, Drive. Video llamadas con Meet y Duo. Traductor. Fotos   6 abril  Mantenimiento y protección de nuestro móvil: aplicaciones de mantenimiento, herramientas de optimización: CCleaner y Clean Master   7 abril  Vídeos, películas, documentales, radio   8 abril Sugerencias de los alumnos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a900c13955b4710VgnVCM2000001f4a900aRCRD";"Alfabetización informacional: informática básica para adultos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bbd0c13955b4710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CursosTalleres";"";
11130374;"Alma";"";"1";"0";"";"";"2021-02-20 00:00:00.0";"2021-02-20 23:59:00.0";"19:00";"Danza y música. Susana Paz (danza), Aitor Arozamena (piano). Espectáculo de música, danza, teatro y poesía. Dos personas, Él y Ella. Él pianista y saxofonista incapaz de comunicarse con el mundo y encerrado en su mente. Ella intenta acercarse pero la comunicación verbal es imposible. Es entonces cuando Ella rompe la cuarta pared y habla con el público sobre lo que no se dice proponiendo un experimento en el que tienen que elegir una emoción, un concepto o una situación  concreta que quieran ver en escena. Él y Ella deberán expresarlo a través de la música, la danza, la poesía y el teatro creando así un espectáculo que nace del alma en cada representación.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7245eda15930710VgnVCM1000001d4a900aRCRD";"Actividades. Centro Cultural Alfredo Kraus (Fuencarral - El Pardo). Diciembre 2020";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0a4f2d6e0901610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/DanzaBaile";"";
11293847;"Almendra, de Eugenio Ampudia";"";"0";"1";"L,M,X,J,V,S,D";"";"2020-12-19 00:00:00.0";"2021-03-01 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8809c72f0b86710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD";"Medialab Prado";"1";"CALLE";"ALAMEDA";"15";"CENTRO";"CORTES";"28014";"441135";"4473558";"40.410560776119";"-3.6937931079230744";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11292725;"Ambientación y género. ¿Dónde sucede la historia?";"";"1";"0";"";"";"2021-04-15 00:00:00.0";"2021-04-15 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed0895f2f1a86710VgnVCM2000001f4a900aRCRD";"Club de escritura. Centro Cultural Alfredo Kraus";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4905ace48154510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/CursosTalleres";"";
10631950;"Ambientación y género. ¿Dónde sucede la historia?";"";"1";"0";"";"";"2021-04-08 00:00:00.0";"2021-04-08 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=374ed0b2571d1610VgnVCM1000001d4a900aRCRD";"Club de escritura. Centro Cultural Alfredo Kraus";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4905ace48154510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/CursosTalleres";"";
11294294;"Ambientación y género. ¿Dónde sucede la historia?";"";"1";"0";"";"";"2021-06-21 00:00:00.0";"2021-06-21 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0b8d7f09af86710VgnVCM1000001d4a900aRCRD";"Club de escritura. Centro Sociocultural Valle Inclán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c73af6a14401610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valle Inclán (Fuencarral - El Pardo)";"1";"CALLE";"ARZOBISPO MORCILLO";"7";"FUENCARRAL-EL PARDO";"LA PAZ";"28029";"441233";"4481384";"40.48106787416528";"-3.6933504628706095";"/contenido/actividades/CursosTalleres";"";
11294293;"Ambientación y género. ¿Dónde sucede la historia?";"";"1";"0";"";"";"2021-06-14 00:00:00.0";"2021-06-14 23:59:00.0";"17:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74b8d7f09af86710VgnVCM1000001d4a900aRCRD";"Club de escritura. Centro Sociocultural Valle Inclán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c73af6a14401610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Valle Inclán (Fuencarral - El Pardo)";"1";"CALLE";"ARZOBISPO MORCILLO";"7";"FUENCARRAL-EL PARDO";"LA PAZ";"28029";"441233";"4481384";"40.48106787416528";"-3.6933504628706095";"/contenido/actividades/CursosTalleres";"";
11312746;"Amor a la línea";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-01-11 00:00:00.0";"2021-03-30 23:59:00.0";"08:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9f3271de0447710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/Exposiciones";"";
11202895;"Amor, amor, catastrofe. Pedro Salinas entre dos mujeres";"18?";"0";"1";"M,X,J,V,S,D";"";"2021-05-05 00:00:00.0";"2021-05-23 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e02da788d253710VgnVCM1000001d4a900aRCRD";"Amor, amor, catástrofe. Pedro Salinas entre dos mujeres";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a212da788d253710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
